eBird English Name,eBird Scientific Name,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-5Cat,Diet-Source,Diet-Certainty,Diet-EnteredBy,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,PelagicSpecialist,ForStrat-Source,ForStrat-SpecLevel,ForStrat-EnteredBy,Breeding Period,Ground Nester (Open),Ground Nester (Concealed),Canopy Nester,mid story/Shrub/thicket nester,Earthen Cavity nester,Tree Cavity Nester,Cliff Nester,Nest in urban structures,Nest in urban gardens,Area of distribution range (sq. km.),Remarks
Pale Sand Martin,Riparia diluta,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,,,,,,,,,,,,,Nov-May,0,0,0,0,1,0,0,0,0,863374,"Three distributions given by Birdlife map data (for resident range, non-breeding range and breeding range respectively). Sum of the three is given.
Not included as seperate species in foraging attribute dataset, only R. riparia is cinluded."
White-throated Bulbul,Alophoixus flaveolus,20,0,0,0,0,0,80,0,0,0,FruiNect,Ref_10,A,Carolina,0,0,0,80,20,0,0,0,Ref_10,1,Jessica,Apr-Jul,0,0,0,1,0,0,0,0,0,149552,
Cachar Bulbul,Iole cacharensis,,,,,,,,,,,,,,,,,,,,,,,,,,Feb-Sep,0,0,0,1,0,0,0,0,0,22617,Treated as subspecies of I. viridescens by HBW and birdlife
Ashy Bulbul,Hemixos flavala,40,0,0,0,0,0,40,10,0,10,Omnivore,Ref_10,A,Carolina,0,0,0,20,60,20,0,0,Ref_10,1,Jessica,Apr-Jul,0,0,0,1,0,0,0,0,0,196067,
Nicobar Bulbul,Hypsipetes nicobariensis,40,0,0,0,0,0,40,10,0,10,Omnivore,Ref_10,D1,Carolina,0,0,20,40,40,0,0,0,Ref_10,1,Jessica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,
Mountain Bulbul,Ixos mcclellandii,40,0,0,0,0,0,40,10,0,10,Omnivore,Ref_10,A,Carolina,0,0,0,50,50,0,0,0,Ref_10,1,Jessica,May-Aug,0,0,1,1,0,0,0,0,0,159673,
Square-tailed Bulbul,Hypsipetes ganeesa,20,0,0,0,0,0,40,20,0,20,FruiNect,Ref_10,A,,,,,,,,,,,,,Feb-May,0,0,1,1,0,0,0,0,0,194564,
Black Bulbul,Hypsipetes leucocephalus,20,0,0,0,0,0,40,20,0,20,FruiNect,Ref_10,A,Carolina,0,0,0,10,20,70,0,0,Ref_10,1,Jessica,Apr-Jul,0,0,1,1,0,0,0,0,0,465940,Two distributions given by Birdlife map data (for non-breeding and resident range respectively). Sum of the two is given
Crested Finchbill,Spizixos canifrons,20,0,0,0,0,0,40,0,40,0,Omnivore,Ref_10,A,Carolina,0,0,10,30,30,30,0,0,Ref_10,1,Other,Mar-Jul,0,0,0,1,0,0,0,0,0,150886,
Striated Bulbul,Pycnonotus striatus,50,0,0,0,0,0,50,0,0,0,Omnivore,Ref_10,A,Carolina,0,0,0,20,20,40,20,0,Ref_10,1,Jessica,May-Jul,0,0,1,1,0,0,0,0,0,125498,
Flame-throated Bulbul,Rubigula gularis,20,0,0,0,0,0,80,0,0,0,FruiNect,Ref_10,A,,,,,,,,,,,,,Jan-Aug,0,0,0,1,0,0,0,0,0,81963,Treated as melanicterus in foraging attribute dataset
Black-crested Bulbul,Rubigula flaviventris,20,0,0,0,0,0,80,0,0,0,FruiNect,Ref_10,A,,,,,,,,,,,,,Mar-Sep,0,0,0,1,0,0,0,0,0,313450,Treated as melanicterus in foraging attribute dataset
Red-whiskered Bulbul,Pycnonotus jocosus,20,0,0,0,0,0,20,20,20,20,Omnivore,Ref_10,A,Carolina,0,0,20,40,40,0,0,0,Ref_10,1,Jessica,Mar-Oct,0,0,0,1,0,0,0,1,1,2005790,
Himalayan Bulbul,Pycnonotus leucogenys,40,0,0,0,0,0,20,30,0,10,Omnivore,Ref_10,A,Carolina,0,0,20,30,30,0,20,0,Ref_10,1,Jessica,Apr-Aug,0,0,0,1,0,0,0,1,1,183788,
White-eared Bulbul,Pycnonotus leucotis,20,0,0,0,0,0,40,0,20,20,Omnivore,Ref_10,A,Carolina,0,0,30,30,40,0,0,0,Ref_10,1,Other,Feb-Sep,0,0,0,1,0,0,0,1,0,425188,
Red-vented Bulbul,Pycnonotus cafer,20,0,0,0,10,0,20,20,10,20,Omnivore,Ref_10,A,Carolina,0,0,20,30,30,0,20,0,Ref_10,1,Jessica,Apr-Oct,0,0,0,1,0,0,0,1,1,2857420,
Yellow-throated Bulbul,Pycnonotus xantholaemus,50,0,0,0,0,0,50,0,0,0,Omnivore,Ref_10,A,Carolina,0,0,0,20,80,0,0,0,Ref_10,1,Jessica,May-Jul,0,1,0,1,0,0,0,0,0,360149,Two distributions given by Birdlife map data (for extant range and possibly extant range respectively). Sum of the two is given
Flavescent Bulbul,Pycnonotus flavescens,50,0,0,0,0,0,50,0,0,0,Omnivore,Ref_10,A,Carolina,0,0,0,40,40,20,0,0,Ref_10,1,Jessica,Mar-Jul,0,0,0,1,0,0,0,0,0,90814,
White-browed Bulbul,Pycnonotus luteolus,20,0,0,0,0,0,70,10,0,0,FruiNect,Ref_10,A,Carolina,0,0,20,40,40,0,0,0,Ref_10,1,Jessica,Mar-Sep,0,0,0,1,0,0,0,0,0,1290010,
Black-headed Bulbul,Brachypodius atriceps,20,0,0,0,0,0,80,0,0,0,FruiNect,Ref_10,A,Carolina,0,0,0,40,40,0,20,0,Ref_10,1,Jessica,Jun-Sep,0,0,0,1,0,0,0,0,0,122062,
Andaman Bulbul,Brachypodius fuscoflavescens,20,0,0,0,0,0,80,0,0,0,FruiNect,Ref_10,A,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3503,
Gray-headed Bulbul,Brachypodius priocephalus,10,0,0,0,0,0,90,0,0,0,FruiNect,Ref_10,A,Carolina,0,0,0,33,33,33,0,0,Ref_10,1,Jessica,Mar-Jul,0,0,0,1,0,0,0,0,0,99308,
Yellow-browed Bulbul,Iole indica,0,0,0,0,0,0,50,0,50,0,Omnivore,Ref_10,A,Carolina,0,0,0,30,70,0,0,0,Ref_10,1,Other,Jan-May,0,0,0,1,0,0,0,0,0,152170,Placed under Acritillas
Wood Warbler,Phylloscopus sibilatrix,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,50,0,50,0,0,Ref_11,1,Jessica,May-Jul,0,1,0,0,0,0,0,0,0,NA,
Chinese Leaf Warbler,Phylloscopus yunnanensis,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,50,0,50,0,0,Ref_11,1,Jessica,Apr-Jun,0,1,0,0,0,0,0,0,0,NA,few records. not distributed in India
Brooks's Leaf Warbler,Phylloscopus subviridis,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,0,40,60,0,0,Ref_11,1,Jessica,May-Jul,0,1,0,0,0,0,0,0,0,259929,Two distributions given by Birdlife map data (for non-breeding and breeding range respectively). Sum of the two is given
Yellow-browed Warbler,Phylloscopus inornatus,90,0,0,0,0,0,0,0,10,0,Invertebrate,Ref_11,A,Jennifer,0,0,10,30,30,30,0,0,Ref_11,1,Jessica,Jun-Jul,0,1,0,0,0,0,0,0,0,426972,Two distributions given by Birdlife map data (for non-breeding and passage range respectively). Sum of the two is given
Hume's Warbler,Phylloscopus humei,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,33,33,33,0,0,Ref_11,1,Jessica,May-Aug,0,1,0,1,0,1,0,0,0,2400219,Two distributions given by Birdlife map data (for non-breeding and breeding range respectively). Sum of the two is given
Pale-rumped Warbler,Phylloscopus chloronotus,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,B,Jennifer,0,0,0,50,0,50,0,0,Ref_11,1,Jessica,Apr-Jul,0,0,1,1,0,0,0,0,0,280766,Two distributions given by Birdlife map data (for breeding and non-breeding range respectively). Sum of the two is given
Buff-barred Warbler,Phylloscopus pulcher,80,0,0,0,0,0,0,20,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,0,40,60,0,0,Ref_11,1,Jessica,Apr-Jul,0,0,0,1,0,0,0,0,0,174951,"Three distributions given by Birdlife map data (for breeding range, resident range and non-breeding range respectively). Sum of the three is given"
Ashy-throated Warbler,Phylloscopus maculipennis,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,0,0,100,0,0,Ref_11,1,Jessica,Mar-Jul,0,0,0,1,0,0,0,0,0,138691,
Dusky Warbler,Phylloscopus fuscatus,80,0,0,0,0,0,0,0,20,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,50,50,0,0,0,Ref_11,1,Jessica,May-Aug,0,1,0,1,0,0,0,0,0,609838,Two distributions given by Birdlife map data (for non-breeding and passage range respectively). Sum of the two is given
Smoky Warbler,Phylloscopus fuligiventer,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,50,50,0,0,0,0,Ref_11,1,Jessica,May-Aug,NA,NA,NA,NA,NA,NA,NA,NA,NA,168842,Two distributions given by Birdlife map data (for non-breeding and breeding range respectively). Sum of the two is given
Buff-throated Warbler,Phylloscopus subaffinis,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,D1,Jennifer,0,0,30,10,30,30,0,0,Genus,0,Walter,May-Jul,0,0,0,1,0,0,0,0,0,,
Common Chiffchaff,Phylloscopus collybita,80,0,0,0,0,0,10,0,10,0,Invertebrate,Ref_11,A,Jennifer,0,0,25,25,25,25,0,0,Ref_11,1,Jessica,Apr-Aug,0,1,0,1,0,0,0,0,0,1673960,
Mountain Chiffchaff,Phylloscopus sindianus,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_11,B,Jennifer,0,0,20,40,40,0,0,0,Ref_11,1,Jessica,May-Aug,0,1,0,1,0,0,0,0,0,206947,Two distributions given by Birdlife map data (for breeding and non-breeding range respectively). Sum of the two is given
Plain Leaf Warbler,Phylloscopus neglectus,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,33,33,33,0,0,Ref_11,1,Jessica,Apr-Jul,0,0,0,1,0,0,0,0,0,105551,
Tytler's Leaf Warbler,Phylloscopus tytleri,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,50,50,0,0,0,0,Ref_11,1,Jessica,Apr-Jul,0,1,1,1,0,0,0,0,0,446694,Two distributions given by Birdlife map data (for breeding and non-breeding range respectively). Sum of the two is given
Sulphur-bellied Warbler,Phylloscopus griseolus,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,100,0,0,0,0,0,Ref_11,1,Jessica,Apr-Aug,0,0,0,1,0,0,0,0,0,2079679,"Three distributions given by Birdlife map data (for breeding range, passage range and non-breeding range respectively). Sum of the three is given"
Tickell's Leaf Warbler,Phylloscopus affinis,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,50,50,0,0,0,0,Ref_11,1,Jessica,May-Aug,0,1,0,1,0,0,0,0,0,2920466,"Three distributions given by Birdlife map data (for non-breeding range, breeding range and passage range respectively). Sum of the three is given"
White-spectacled Warbler,Phylloscopus intermedius,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,0,100,0,0,0,Ref_11,1,Jessica,Apr-Jun,0,0,0,0,1,1,0,0,0,211284,Two distributions given by Birdlife map data (for non-breeding and resident range respectively). Sum of the two is given
Gray-cheeked Warbler,Phylloscopus poliogenys,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,100,0,0,0,0,Ref_11,1,Jessica,Apr-Jun,0,1,0,0,0,0,0,0,0,190132,
Golden-spectacled Warbler,Phylloscopus burkii,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,0,100,0,0,0,Ref_11,1,Jessica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486517,Two distributions given by Birdlife map data (for breeding and non-breeding range respectively). Sum of the two is given
Gray-crowned Warbler,Phylloscopus tephrocephalus,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,0,100,0,0,0,Ref_11,1,Jessica,Apr-Jun,NA,NA,NA,NA,NA,NA,NA,NA,NA,67844,breeding range
Whistler's Warbler,Phylloscopus whistleri,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,0,100,0,0,0,Ref_11,1,Jessica,Apr-Jul,0,1,0,0,0,0,0,0,0,417526,"Three distributions given by Birdlife map data (for resident range, breeding range and non-breeding range respectively). Sum of the three is given"
Chestnut-crowned Warbler,Phylloscopus castaniceps,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,0,50,50,0,0,Ref_11,1,Jessica,Feb-Jul,0,1,0,0,0,1,0,0,0,247143,
Green Warbler,Phylloscopus nitidus,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,20,20,60,0,0,Ref_11,1,Jessica,May-Jul,0,1,0,0,0,0,0,0,0,129714,Non-breeding range
Greenish Warbler,Phylloscopus trochiloides,80,0,0,0,0,0,10,0,10,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,33,33,33,0,0,Ref_11,1,Jessica,May-Aug,0,1,0,0,1,1,0,0,0,2433755,"Three distributions given by Birdlife map data (for non-breeding range, breeding range and passage range respectively). Sum of the three is given"
Two-barred Warbler,Phylloscopus plumbeitarsus,,,,,,,,,,,,,,,,,,,,,,,,,,May-Aug,0,1,0,0,0,0,0,0,0,NA,Few records. Not distributed in India. Considered conspecific with P. trochiloides
Arctic Warbler,Phylloscopus borealis,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,50,0,50,0,0,Ref_11,1,Jessica,Jun-Aug,0,1,0,1,0,1,0,0,0,NA,Few records. Not distributed in India
Pale-legged Leaf Warbler,Phylloscopus tenellipes,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,50,50,0,0,0,0,Ref_11,1,Jessica,May-Jul,0,1,0,0,1,0,0,0,0,NA,Few records. Not distributed in India
Large-billed Leaf Warbler,Phylloscopus magnirostris,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,0,20,80,0,0,Ref_11,1,Jessica,May-Aug,0,1,0,0,0,1,0,0,0,1488715,"Three distributions given by Birdlife map data (for breeding range, non-breeding range and passage range respectively). Sum of the three is given"
Yellow-vented Warbler,Phylloscopus cantator,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,20,80,0,0,0,Ref_11,1,Jessica,Apr-Jun,0,1,0,1,1,0,0,0,0,242727,"Three distributions given by Birdlife map data (two for resident range, and one for non-breeding range respectively). Sum of the three is given"
Claudia's Leaf Warbler,Phylloscopus claudiae,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,20,40,40,0,0,Ref_11,1,Jessica,Feb-Aug,0,1,0,0,1,1,0,0,0,236578,Unlikely to differ from P. reguloides as given in HBW
Blyth's Leaf Warbler,Phylloscopus reguloides,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,20,40,40,0,0,Ref_11,1,Jessica,Feb-Aug,0,1,0,0,1,1,0,0,0,686969,"Three distributions given by Birdlife map data (for non-breeding range, resident range and breeding range respectively). Sum of the three is given"
Western Crowned Warbler,Phylloscopus occipitalis,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,33,33,33,0,0,Ref_11,1,Jessica,May-Jul,0,0,0,1,1,1,0,1,0,959482,"Three distributions given by Birdlife map data (for non-breeding range, passage range and breeding range respectively). Sum of the three is given"
Gray-hooded Warbler,Phylloscopus xanthoschistos,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,20,30,50,0,0,Ref_11,1,Jessica,Mar-Aug,0,1,0,0,1,0,0,0,0,152362,
Slaty-bellied Tesia,Tesia olivea,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,B,Jennifer,0,0,0,100,0,0,0,0,Ref_11,1,Jessica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170679,Two distributions given by Birdlife map data (for non-breeding and resident range respectively). Sum of the two is given
Gray-bellied Tesia,Tesia cyaniventer,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,B,Jennifer,0,0,40,40,20,0,0,0,Ref_11,1,Jessica,May-Jul,0,1,0,0,0,0,0,0,0,238561,
Chestnut-crowned Bush Warbler,Cettia major,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,B,Jennifer,0,0,50,50,0,0,0,0,Ref_11,1,Jessica,Jun-Aug,0,0,0,1,0,0,0,0,0,192232,
Gray-sided Bush Warbler,Cettia brunnifrons,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,50,50,0,0,0,0,Ref_11,1,Jessica,Apr-Aug,0,1,0,0,0,0,0,0,0,271123,Two distributions given by Birdlife map data (for non-breeding and resident range respectively). Sum of the two is given
Chestnut-headed Tesia,Cettia castaneocoronata,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,B,Jennifer,0,0,0,60,40,0,0,0,Ref_11,1,Jessica,Apr-Jul,0,0,0,1,0,0,0,0,0,264633,
Cetti's Warbler,Cettia cetti,90,0,0,0,0,0,0,0,10,0,Invertebrate,Ref_11,A,Jennifer,0,0,80,20,0,0,0,0,Ref_11,1,Jessica,Apr-Aug,0,0,0,1,0,0,0,0,0,76214,Two distributions given by Birdlife map data (for breeding and non-breeding range respectively). Sum of the two is given
Pale-footed Bush Warbler,Urosphena pallidipes,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,B,Jennifer,0,0,50,50,0,0,0,0,Ref_11,1,Jessica,May-Jul,0,1,0,0,0,0,0,0,0,268955,Two distributions given by Birdlife map data (for non-breeding and resident range respectively). Sum of the two is given
Asian Stubtail,Urosphena squameiceps,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,60,40,0,0,0,0,Ref_11,1,Jessica,Apr-Jul,0,1,0,0,0,0,0,0,0,NA,Few records in India. Not distributed
Yellow-bellied Warbler,Abroscopus superciliaris,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,80,0,20,0,0,Ref_11,1,Jessica,Apr-Jun,0,0,0,1,0,1,0,0,0,114555,
Rufous-faced Warbler,Abroscopus albogularis,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,100,0,0,0,0,Ref_11,1,Jessica,Apr-Jun,0,0,0,0,0,1,0,0,0,66219,
Black-faced Warbler,Abroscopus schisticeps,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,0,0,100,0,0,Ref_11,1,Jessica,Apr-Jun,0,1,0,0,1,1,0,0,0,152479,
Mountain Tailorbird,Phyllergates cucullatus,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,30,70,0,0,0,Ref_11,1,Jessica,May-Jul,0,0,0,1,0,0,0,0,0,136248,Two distributions given by Birdlife map data (for resident and non-breeding range respectively). Sum of the two is given
Broad-billed Warbler,Tickellia hodgsoni,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,100,0,0,0,0,Ref_11,1,Jessica,May-Jun,0,0,0,1,0,0,0,0,0,128229,
Brownish-flanked Bush Warbler,Horornis fortipes,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,50,50,0,0,0,0,Ref_11,1,Jessica,May-Aug,0,1,0,0,0,0,0,0,0,244395,"Three distributions given by Birdlife map data (for resident range, breeding range and non-breeding range respectively). Sum of the three is given"
Hume's Bush Warbler,Horornis brunnescens,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,B,Jennifer,0,0,0,100,0,0,0,0,Ref_11,1,Jessica,May-Jun,0,1,0,0,0,0,0,0,0,81377,
Aberrant Bush Warbler,Horornis flavolivaceus,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,B,Jennifer,0,0,0,100,0,0,0,0,Ref_11,1,Jessica,May-Aug,0,1,0,0,0,0,0,0,0,238444,Two distributions given by Birdlife map data (for resident and non-breeding range respectively). Sum of the two is given
Japanese Bush Warbler,Horornis diphone,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,B,Jennifer,0,0,50,50,0,0,0,0,Ref_11,1,Jessica,Mar-Aug,0,0,0,1,0,0,0,0,0,NA,Few records in India. Not distributed
White-browed Tit-Warbler,Leptopoecile sophiae,80,0,0,0,0,0,10,0,10,0,Invertebrate,Ref_13,A,Carolina,0,0,0,50,40,10,0,0,Genus,0,Walter,May-Jul,0,1,1,1,0,0,0,0,0,147912,Two distributions given by Birdlife map data (for resident and non-breeding range respectively). Sum of the two is given
Crested Tit-Warbler,Leptopoecile elegans,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_13,A,Carolina,0,0,0,50,40,10,0,0,Genus,0,Walter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28448,
Black-throated Tit,Aegithalos concinnus,70,0,0,0,0,0,20,0,10,0,Invertebrate,Ref_13,A,Carolina,0,0,0,80,0,20,0,0,Ref_38,1,Jessica,Mar-May,0,0,1,1,0,0,0,0,0,51421,
White-cheeked Tit,Aegithalos leucogenys,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_13,A,Carolina,0,0,0,80,0,20,0,0,Ref_38,1,Jessica,Mar-May,0,0,0,1,0,0,0,0,0,62362,Two distributions given by Birdlife map data (for extant range and possibly extant range respectively). Sum of the two is given
White-throated Tit,Aegithalos niveogularis,80,0,0,0,0,0,0,0,0,20,Invertebrate,Ref_13,A,Carolina,0,0,0,100,0,0,0,0,Ref_38,1,Jessica,May-Jun,0,0,0,1,0,0,0,0,0,109742,
Black-browed Tit,Aegithalos iouschistos,70,0,0,0,0,0,0,0,0,30,Invertebrate,Ref_13,A,Carolina,0,0,0,50,0,50,0,0,Ref_38,1,Jessica,Mar-Jul,0,0,1,0,0,0,0,0,0,33149,
Garden Warbler,Sylvia borin,50,0,0,0,0,0,40,10,0,0,Omnivore,Ref_11,A,Jennifer,0,0,0,60,20,20,0,0,Ref_11,1,Jessica,Apr-Jul,0,0,0,1,0,0,0,0,0,NA,Few records in India. Not distributed
Asian Desert Warbler,Sylvia nana,80,0,0,0,0,0,10,0,10,0,Invertebrate,Ref_11,A,Jennifer,0,0,50,50,0,0,0,0,Ref_11,1,Jessica,Jan-Mar,0,0,0,1,0,0,0,0,0,542770,Non-breeding range
Barred Warbler,Sylvia nisoria,70,0,0,0,0,0,30,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,80,0,20,0,0,Ref_11,1,Jessica,May-Jul,0,0,0,1,0,0,0,0,0,NA,Few records in India. Not distributed
Eastern Orphean Warbler,Sylvia crassirostris,80,0,0,0,0,0,0,20,0,0,Invertebrate,Ref_11,A,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1106970,Non-breeding range
Desert Whitethroat,Sylvia minula,80,0,0,0,0,0,0,20,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,100,0,0,0,0,0,Ref_11,1,Jessica,May-Jun,0,0,0,1,0,0,0,0,0,NA,Conspecific with S. curruca
Hume's Whitethroat,Sylvia althaea,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,50,50,0,0,0,Ref_11,1,Jessica,Apr-Jul,0,0,0,1,0,0,0,0,0,NA,Conspecific with S. curruca
Lesser Whitethroat,Sylvia curruca,60,0,0,0,0,0,20,10,10,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,33,33,33,0,0,Ref_11,1,Jessica,Apr-Aug,0,0,0,1,0,0,0,0,0,2067612,"Three distributions given by Birdlife map data (for non-breeding, resident range and breeding range respectively). Sum of the three is given"
Greater Whitethroat,Sylvia communis,60,0,0,0,0,0,30,0,10,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,100,0,0,0,0,Ref_11,1,Jessica,Apr-Jul,0,0,0,1,0,0,0,0,0,0.1,
Fire-tailed Myzornis,Myzornis pyrrhoura,60,0,0,0,0,0,20,20,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,0,80,20,0,0,0,Ref_11,1,Jessica,Apr-Jun,0,0,0,1,0,0,0,0,0,18285,
Golden-breasted Fulvetta,Lioparus chrysotis,40,0,0,0,0,0,30,0,30,0,Omnivore,Ref_12,A,Jennifer,0,0,0,80,20,0,0,0,Ref_11,1,Jessica,May-Jun,0,0,0,1,0,0,0,0,0,16423,
Yellow-eyed Babbler,Chrysomma sinense,80,0,0,0,0,0,10,10,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,0,50,50,0,0,0,Ref_11,1,Jessica,Mar-Nov,0,0,0,1,0,0,0,0,0,2230540,
Jerdon's Babbler,Chrysomma altirostre,70,0,0,0,0,0,0,0,30,0,Invertebrate,Ref_12,A,Jennifer,0,0,0,50,50,0,0,0,Ref_11,1,Jessica,Apr-Jul,0,0,0,1,0,0,0,0,0,14293,
White-browed Fulvetta,Fulvetta vinipectus,80,0,0,0,0,0,10,0,10,0,Invertebrate,Ref_12,A,Jennifer,0,0,0,70,30,0,0,0,Ref_11,1,Jessica,Apr-Jul,0,0,0,1,0,0,0,0,0,41220,
Ludlow's Fulvetta,Alcippe ludlowi,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,0,80,20,0,0,0,Ref_11,1,Jessica,May-Sep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Two distributions given by Birdlife map data (for resident and non-breeding range respectively). Sum of the two is given
Streak-throated Fulvetta,Fulvetta manipurensis,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,0,80,20,0,0,0,Ref_11,1,Jessica,Apr,0,0,0,1,0,0,0,0,0,23355,
Black-breasted Parrotbill,Paradoxornis flavirostris,50,0,0,0,0,0,0,0,50,0,Omnivore,Ref_12,A,Jennifer,0,0,0,100,0,0,0,0,Ref_11,1,Jessica,Mar-Jul,0,1,0,1,0,0,0,0,0,35633,
Spot-breasted Parrotbill,Paradoxornis guttaticollis,60,0,0,0,0,0,20,0,20,0,Invertebrate,Ref_12,A,Jennifer,0,0,0,100,0,0,0,0,Ref_11,1,Jessica,Apr-Jul,0,0,0,1,0,0,0,0,0,70400,
White-breasted Parrotbill,Psittiparus ruficeps,60,0,0,0,0,0,20,0,20,0,Invertebrate,Ref_12,A,Jennifer,0,0,0,100,0,0,0,0,Ref_11,1,Jessica,Apr-Oct,0,0,0,1,0,0,0,0,0,47420,
Rufous-headed Parrotbill,Psittiparus bakeri,60,0,0,0,0,0,20,0,20,0,Invertebrate,Ref_12,A,,,,,,,,,,,,,Apr-Oct,0,0,0,1,0,0,0,0,0,79872,
Gray-headed Parrotbill,Psittiparus gularis,30,0,0,0,0,0,0,0,50,20,PlantSeed,Ref_12,A,Jennifer,0,0,20,20,30,30,0,0,Ref_11,1,Other,Feb-Jul,0,0,0,1,0,0,0,0,0,100464,
